algorithm,dataset,attack,evaluations,indicator,value,dir
moead,cifar100,FGSM,40,hv_2obj,35.78068973811066,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,80,hv,176921.5988951634,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,80,r2,0.002754471789894475,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,80,hv_2obj,35.79150445944542,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,120,hv,177064.46510084765,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,120,r2,0.0027185931261508624,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,120,hv_2obj,35.79150445944542,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,160,hv,177632.9323480411,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,160,r2,0.002586247661195219,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,160,hv_2obj,35.79150445944542,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,200,hv,177632.97715995336,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,200,r2,0.0025862395510591373,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,200,hv_2obj,35.79150445944542,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,240,hv,177633.34898795024,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,240,r2,0.0025821731385459656,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,240,hv_2obj,35.79150445944542,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,280,hv,177702.4978177084,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,280,r2,0.00256519295310149,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,280,hv_2obj,35.79150445944542,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,320,hv,177702.4978182481,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,320,r2,0.00256519295310149,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,320,hv_2obj,35.79150445944542,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,360,hv,177702.49848360682,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,360,r2,0.00256519295310149,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,360,hv_2obj,35.79150445944542,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,400,hv,177702.4993903782,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,400,r2,0.00256519295310149,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,400,hv_2obj,35.79150445944542,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,440,hv,177702.65996573507,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,440,r2,0.002563022668103162,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,440,hv_2obj,35.79150445944542,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,480,hv,177702.66096155223,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,480,r2,0.002563022668103162,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,480,hv_2obj,35.79150445944542,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,520,hv,177702.66912198014,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,520,r2,0.002563022668103162,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,520,hv_2obj,35.79150466548892,results/moead/cifar100/2026-08-06_21-00-11_0/search/
moead,cifar100,FGSM,40,hv,176277.19612883875,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,40,r2,0.0030244041980796305,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,40,hv_2obj,35.78292631909456,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,80,hv,176883.74558901187,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,80,r2,0.0028263770272802455,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,80,hv_2obj,35.78381539961197,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,120,hv,177026.56042644993,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,120,r2,0.0027914688617208484,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,120,hv_2obj,35.78381539961197,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,160,hv,177595.18605972582,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,160,r2,0.002656525622741512,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,160,hv_2obj,35.78381539961197,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,200,hv,177599.51776851396,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,200,r2,0.0026479953242695697,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,200,hv_2obj,35.78467817807869,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,240,hv,177619.18320063766,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,240,r2,0.002608562322396388,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,240,hv_2obj,35.78863782245065,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,280,hv,177688.32899720257,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,280,r2,0.0025915821369519123,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,280,hv_2obj,35.78863782245065,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,320,hv,177688.33661717805,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,320,r2,0.0025915821369519123,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,320,hv_2obj,35.78863782245065,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,360,hv,177688.33943104933,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,360,r2,0.0025915821369519123,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,360,hv_2obj,35.78863782245065,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,400,hv,177688.33943107736,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,400,r2,0.0025915821369519123,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,400,hv_2obj,35.78863782245065,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,440,hv,177688.77046955714,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,440,r2,0.0025870984259208853,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,440,hv_2obj,35.78863831096821,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,480,hv,177689.6087082844,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,480,r2,0.002585453824724503,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,480,hv_2obj,35.78880578289405,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,520,hv,177693.16086219603,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,520,r2,0.0025804363645538075,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,520,hv_2obj,35.78948247444248,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,560,hv,177696.38423208392,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,560,r2,0.0025740447649134092,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,560,hv_2obj,35.790131698863675,results/moead/cifar100/2026-08-07_13-25-21_0/search/
moead,cifar100,FGSM,600,hv,177696.38423208392,results/moead/cifar100/2026-08-07_13-25-21_0/search/
