algorithm,dataset,attack,evaluations,indicator,value,dir
nevonas,cifar100,FGSM,120,hv_2obj,8.713958128751155,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,160,hv,2582.341279420818,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,160,r2,0.6525582074162932,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,160,hv_2obj,8.717287850679348,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,200,hv,2582.341279420818,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,200,r2,0.6525582074162932,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,200,hv_2obj,8.717287850679348,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,240,hv,2582.394697469147,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,240,r2,0.6520667819499717,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,240,hv_2obj,8.717287850679348,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,280,hv,2582.394697469147,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,280,r2,0.6520667819499717,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,280,hv_2obj,8.717287850679348,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,320,hv,2582.89823490931,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,320,r2,0.6504259142940709,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,320,hv_2obj,8.717287850679348,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,360,hv,2583.0613787760753,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,360,r2,0.6524070498912722,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,360,hv_2obj,8.717287850679348,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,400,hv,2585.190103184769,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,400,r2,0.6525254025520445,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,400,hv_2obj,8.721016918087852,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,440,hv,2586.0667266946157,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,440,r2,0.6497872589945508,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,440,hv_2obj,8.721016918087852,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,480,hv,2646.8567256200436,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,480,r2,0.6496580670280108,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,480,hv_2obj,8.721016918087852,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,520,hv,2646.96680959228,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,520,r2,0.6496580670280108,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,520,hv_2obj,8.721016918087852,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,560,hv,2646.96680959228,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,560,r2,0.6496580670280108,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,560,hv_2obj,8.721016918087852,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,600,hv,2748.568626508171,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,600,r2,0.651258704933988,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,600,hv_2obj,8.721016918087852,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,640,hv,2748.569681484856,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,640,r2,0.651258704933988,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,640,hv_2obj,8.721016918087852,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,680,hv,2750.7298149461735,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,680,r2,0.6516382130709757,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,680,hv_2obj,8.72101692817141,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,720,hv,2750.729815253787,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,720,r2,0.6516382130709757,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,720,hv_2obj,8.72101692817141,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,760,hv,2750.7380613881896,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,760,r2,0.6513205869598878,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,760,hv_2obj,8.72101692817141,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,800,hv,2750.747678478849,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,800,r2,0.6513205869598878,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,800,hv_2obj,8.72101692817141,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,840,hv,2751.070561249922,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,840,r2,0.6512628368147897,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,840,hv_2obj,8.72101692817141,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,880,hv,2813.0944196938926,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,880,r2,0.653589806970392,search-S1-20251227-222242-cifar100
nevonas,cifar100,FGSM,880,hv_2obj,8.72101692817141,search-S1-20251227-222242-cifar100
