algorithm,dataset,attack,evaluations,indicator,value,dir
moras,cifar10,FGSM,920,hv_2obj,35.91274490271424,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,960,hv,179385.31773484347,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,960,r2,0.0014099912491914485,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,960,hv_2obj,35.9131842398556,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,1000,hv,179385.36283805227,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,1000,r2,0.001409478341606901,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,1000,hv_2obj,35.91318432929462,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,1040,hv,179386.38510846143,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,1040,r2,0.0014081315537958655,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,1040,hv_2obj,35.913393128230545,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,1080,hv,179386.38592211882,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,1080,r2,0.0014081315537958655,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,1080,hv_2obj,35.913393206523125,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,1120,hv,179386.40425720232,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,1120,r2,0.0014077020286876324,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,1120,hv_2obj,35.913393206523125,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,1160,hv,179386.43751409004,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,1160,r2,0.0014077020286876324,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,1160,hv_2obj,35.91339320706124,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,1200,hv,179386.437737327,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,1200,r2,0.0014077020286876324,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
moras,cifar10,FGSM,1200,hv_2obj,35.91339320706124,results/moras/cifar10/2026-07-28_22-58-32_18906049/search/
