algorithm,dataset,attack,evaluations,indicator,value,dir
nsga-net,cifar10,FGSM,400,hv_2obj,51.81644231077481,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,440,hv,154280.97290030803,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,440,r2,0.14753337124892738,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,440,hv_2obj,51.81756959218338,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,480,hv,154283.5117033559,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,480,r2,0.14753337124892738,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,480,hv_2obj,51.817680923552906,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,520,hv,154293.450492302,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,520,r2,0.14753337124892738,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,520,hv_2obj,51.81770502462963,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,560,hv,154454.35235844963,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,560,r2,0.14717738181157922,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,560,hv_2obj,51.871418683335506,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,600,hv,154456.73283419872,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,600,r2,0.14717738181157922,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,600,hv_2obj,51.871418683335506,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,640,hv,155035.3057970347,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,640,r2,0.1460934338312755,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,640,hv_2obj,52.06579240565552,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,680,hv,155912.12742750373,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,680,r2,0.14407648623099367,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,680,hv_2obj,52.370553647947624,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,720,hv,155918.45770334752,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,720,r2,0.14407648623099367,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,720,hv_2obj,52.370559901411774,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,760,hv,155922.4731417152,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,760,r2,0.14407648623099367,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,760,hv_2obj,52.370559901411774,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,800,hv,155932.36592507685,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,800,r2,0.14407648623099367,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,800,hv_2obj,52.37187133570545,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,840,hv,156052.75631472107,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,840,r2,0.1440534151306803,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,840,hv_2obj,52.37550163881822,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,880,hv,156425.2862275383,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,880,r2,0.14348498204062266,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,880,hv_2obj,52.49747748317451,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,920,hv,156538.78481496737,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,920,r2,0.14348498204062266,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,920,hv_2obj,52.49878506744233,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,960,hv,156574.2167596497,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,960,r2,0.14348498204062266,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,960,hv_2obj,52.49914723493308,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,1000,hv,156584.3786120788,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,1000,r2,0.14348498204062266,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,1000,hv_2obj,52.499149540619925,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,1040,hv,157544.41238003905,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,1040,r2,0.14134969288859728,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,1040,hv_2obj,52.82821011742737,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,1080,hv,157945.16470775305,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,1080,r2,0.14134969288859728,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,1080,hv_2obj,52.82910096620694,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,1120,hv,157966.0027476458,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,1120,r2,0.1413180504573097,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,1120,hv_2obj,52.835885043414194,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,1160,hv,157972.61211391754,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,1160,r2,0.1413180504573097,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,1160,hv_2obj,52.83602675640229,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,1200,hv,157980.630736695,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,1200,r2,0.1413180504573097,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,1200,hv_2obj,52.83602675640229,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,1240,hv,157981.0655840104,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,1240,r2,0.1413180504573097,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,1240,hv_2obj,52.83602675640229,search-NSGA-Net-micro-20260907-034602
nsga-net,cifar10,FGSM,40,hv,148306.5477384674,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,40,r2,0.15486701711684372,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,40,hv_2obj,50.54839288109329,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,80,hv,148651.44099459465,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,80,r2,0.1543493827471,search-NSGA-Net-micro-20260907-082105
nsga-net,cifar10,FGSM,80,hv_2obj,50.62486852691199,search-NSGA-Net-micro-20260907-082105
